GISJOIN,YEAR,AREANAME,STATEFP,COUNTYFP,STATE,STATEA,COUNTY,COUNTYA,DATAFLAG,NOTECODE,AGWD001
"G0100470","2007","Dallas, AL","1","047","Alabama","010","Dallas","0470","0","0",42780
"G0100490","2007","DeKalb, AL","1","049","Alabama","010","DeKalb","0490","0","0",68275
"G0100510","2007","Elmore, AL","1","051","Alabama","010","Elmore","0510","0","0",77459
"G0100530","2007","Escambia, AL","1","053","Alabama","010","Escambia","0530","0","0",37623
"G0100550","2007","Etowah, AL","1","055","Alabama","010","Etowah","0550","0","0",103216
"G0100570","2007","Fayette, AL","1","057","Alabama","010","Fayette","0570","0","0",17538
"G0100590","2007","Franklin, AL","1","059","Alabama","010","Franklin","0590","0","0",30627
"G0100610","2007","Geneva, AL","1","061","Alabama","010","Geneva","0610","0","0",25717
"G0100630","2007","Greene, AL","1","063","Alabama","010","Greene","0630","0","0",9100
"G0100650","2007","Hale, AL","1","065","Alabama","010","Hale","0650","0","0",18091
"G0100670","2007","Henry, AL","1","067","Alabama","010","Henry","0670","0","0",16653
"G0100690","2007","Houston, AL","1","069","Alabama","010","Houston","0690","0","0",97392
"G0100710","2007","Jackson, AL","1","071","Alabama","010","Jackson","0710","0","0",52796
"G0100730","2007","Jefferson, AL","1","073","Alabama","010","Jefferson","0730","0","0",661477
"G0100750","2007","Lamar, AL","1","075","Alabama","010","Lamar","0750","0","0",14484
"G0100770","2007","Lauderdale, AL","1","077","Alabama","010","Lauderdale","0770","0","0",88522
"G0100790","2007","Lawrence, AL","1","079","Alabama","010","Lawrence","0790","0","0",34151
"G0100810","2007","Lee, AL","1","081","Alabama","010","Lee","0810","0","0",130791
"G0100830","2007","Limestone, AL","1","083","Alabama","010","Limestone","0830","0","0",73909
"G0100850","2007","Lowndes, AL","1","085","Alabama","010","Lowndes","0850","0","0",12664
"G0100870","2007","Macon, AL","1","087","Alabama","010","Macon","0870","0","0",22258
"G0100890","2007","Madison, AL","1","089","Alabama","010","Madison","0890","0","0",313796
"G0100910","2007","Marengo, AL","1","091","Alabama","010","Marengo","0910","0","0",21265
"G0100930","2007","Marion, AL","1","093","Alabama","010","Marion","0930","0","0",29501
"G0100950","2007","Marshall, AL","1","095","Alabama","010","Marshall","0950","0","0",87970
"G0100970","2007","Mobile, AL","1","097","Alabama","010","Mobile","0970","0","0",405234
"G0100990","2007","Monroe, AL","1","099","Alabama","010","Monroe","0990","0","0",22759
"G0101010","2007","Montgomery, AL","1","101","Alabama","010","Montgomery","1010","0","0",225648
"G0101030","2007","Morgan, AL","1","103","Alabama","010","Morgan","1030","0","0",115148
"G0101050","2007","Perry, AL","1","105","Alabama","010","Perry","1050","0","0",10726
"G0101070","2007","Pickens, AL","1","107","Alabama","010","Pickens","1070","0","0",19503
"G0101090","2007","Pike, AL","1","109","Alabama","010","Pike","1090","0","0",30186
"G0101110","2007","Randolph, AL","1","111","Alabama","010","Randolph","1110","0","0",22389
"G0101130","2007","Russell, AL","1","113","Alabama","010","Russell","1130","0","0",50227
"G0101150","2007","St. Clair, AL","1","115","Alabama","010","St Clair","1150","0","0",78515
"G0101170","2007","Shelby, AL","1","117","Alabama","010","Shelby","1170","0","0",183478
"G0101190","2007","Sumter, AL","1","119","Alabama","010","Sumter","1190","0","0",13269
"G0101210","2007","Talladega, AL","1","121","Alabama","010","Talladega","1210","0","0",80186
"G0101230","2007","Tallapoosa, AL","1","123","Alabama","010","Tallapoosa","1230","0","0",40797
"G0101250","2007","Tuscaloosa, AL","1","125","Alabama","010","Tuscaloosa","1250","0","0",178998
"G0101270","2007","Walker, AL","1","127","Alabama","010","Walker","1270","0","0",68655
"G0101290","2007","Washington, AL","1","129","Alabama","010","Washington","1290","0","0",17124
"G0101310","2007","Wilcox, AL","1","131","Alabama","010","Wilcox","1310","0","0",12580
"G0101330","2007","Winston, AL","1","133","Alabama","010","Winston","1330","0","0",24326
"G0200130","2007","Aleutians East, AK","2","013","Alaska","020","Aleutians East","0130","0","0",2818
"G0200160","2007","Aleutians West, AK","2","016","Alaska","020","Aleutians West","0160","0","0",4763
"G0200200","2007","Anchorage, AK","2","020","Alaska","020","Anchorage","0200","0","0",278504
"G0200500","2007","Bethel, AK","2","050","Alaska","020","Bethel","0500","0","0",17100
"G0200600","2007","Bristol Bay, AK","2","060","Alaska","020","Bristol Bay Borough","0600","0","0",997
"G0200680","2007","Denali, AK","2","068","Alaska","020","Denali","0680","0","0",1805
"G0200700","2007","Dillingham, AK","2","070","Alaska","020","Dillingham","0700","0","0",4963
"G0200900","2007","Fairbanks North Star, AK","2","090","Alaska","020","Fairbanks North Star","0900","0","0",97952
"G0201000","2007","Haines, AK","2","100","Alaska","020","Haines","1000","0","0",2315
"G0201050","2007","Hoonah-Angoon, AK","2","105","Alaska","020","Hoonah-Angoon","1050","12 - Except for population count, data for another unit not enumerated separately are included with this unit. Rates recalculated by NHGIS.","6047",2203
"G0201100","2007","Juneau, AK","2","110","Alaska","020","Juneau","1100","0","0",30544
"G0201220","2007","Kenai Peninsula, AK","2","122","Alaska","020","Kenai Peninsula","1220","0","0",53238
"G0201300","2007","Ketchikan Gateway, AK","2","130","Alaska","020","Ketchikan Gateway","1300","17 - Population count may be based on different boundaries than birth and death counts. Rates are suspect.","9024",13124
"G0201500","2007","Kodiak Island, AK","2","150","Alaska","020","Kodiak Island","1500","0","0",13074
"G0201640","2007","Lake and Peninsula, AK","2","164","Alaska","020","Lake and Peninsula","1640","0","0",1525
"G0201700","2007","Matanuska-Susitna, AK","2","170","Alaska","020","Matanuska-Susitna","1700","0","0",82404
"G0201800","2007","Nome, AK","2","180","Alaska","020","Nome","1800","0","0",9310
"G0201850","2007","North Slope, AK","2","185","Alaska","020","North Slope","1850","0","0",6630
"G0201880","2007","Northwest Arctic, AK","2","188","Alaska","020","Northwest Arctic","1880","0","0",7425
"G0201950","2007","Petersburg, AK","2","195","Alaska","020","Petersburg","1950","12 - Except for population count, data for another unit not enumerated separately are included with this unit. Rates recalculated by NHGIS.","6090",3888
"G0201980","2007","Prince of Wales-Hyder, AK","2","198","Alaska","020","Prince of Wales-Hyder","1980","17 - Population count may be based on different boundaries than birth and death counts. Rates are suspect.","9024",5531
"G0202200","2007","Sitka, AK","2","220","Alaska","020","Sitka","2200","0","0",8728
"G0202300","2007","Skagway, AK","2","230","Alaska","020","Skagway","2300","13 - Except for population count, data for this unit are not enumerated separately and are included with another unit","6047",902
"G0202400","2007","Southeast Fairbanks, AK","2","240","Alaska","020","Southeast Fairbanks","2400","0","0",6855
"G0202610","2007","Valdez-Cordova, AK","2","261","Alaska","020","Valdez-Cordova","2610","0","0",9462
"G0202700","2007","Wade Hampton, AK","2","270","Alaska","020","Wade Hampton","2700","0","0",7583
"G0202750","2007","Wrangell, AK","2","275","Alaska","020","Wrangell","2750","13 - Except for population count, data for this unit are not enumerated separately and are included with another unit","6090",2168
"G0202820","2007","Yakutat, AK","2","282","Alaska","020","Yakutat","2820","0","0",675
"G0202900","2007","Yukon-Koyukuk, AK","2","290","Alaska","020","Yukon-Koyukuk","2900","0","0",5811
"G0400010","2007","Apache, AZ","4","001","Arizona","040","Apache","0010","0","0",69278
"G0400030","2007","Cochise, AZ","4","003","Arizona","040","Cochise","0030","0","0",127736
"G0400050","2007","Coconino, AZ","4","005","Arizona","040","Coconino","0050","0","0",127451
"G0400070","2007","Gila, AZ","4","007","Arizona","040","Gila","0070","0","0",52231
"G0400090","2007","Graham, AZ","4","009","Arizona","040","Graham","0090","0","0",34736
"G0400110","2007","Greenlee, AZ","4","011","Arizona","040","Greenlee","0110","0","0",7760
"G0400120","2007","La Paz, AZ","4","012","Arizona","040","La Paz","0120","0","0",20133
"G0400130","2007","Maricopa, AZ","4","013","Arizona","040","Maricopa","0130","0","0",3872962
"G0400150","2007","Mohave, AZ","4","015","Arizona","040","Mohave","0150","0","0",195852
"G0400170","2007","Navajo, AZ","4","017","Arizona","040","Navajo","0170","0","0",110999
"G0400190","2007","Pima, AZ","4","019","Arizona","040","Pima","0190","0","0",996593
"G0400210","2007","Pinal, AZ","4","021","Arizona","040","Pinal","0210","0","0",302633
"G0400230","2007","Santa Cruz, AZ","4","023","Arizona","040","Santa Cruz","0230","0","0",42692
"G0400250","2007","Yavapai, AZ","4","025","Arizona","040","Yavapai","0250","0","0",212004
"G0400270","2007","Yuma, AZ","4","027","Arizona","040","Yuma","0270","0","0",189181
"G0500010","2007","Arkansas, AR","5","001","Arkansas","050","Arkansas","0010","0","0",19315
"G0500030","2007","Ashley, AR","5","003","Arkansas","050","Ashley","0030","0","0",22258
"G0500050","2007","Baxter, AR","5","005","Arkansas","050","Baxter","0050","0","0",41845
"G0500070","2007","Benton, AR","5","007","Arkansas","050","Benton","0070","0","0",210963
"G0500090","2007","Boone, AR","5","009","Arkansas","050","Boone","0090","0","0",36653
"G0500110","2007","Bradley, AR","5","011","Arkansas","050","Bradley","0110","0","0",11964
"G0500130","2007","Calhoun, AR","5","013","Arkansas","050","Calhoun","0130","0","0",5473
"G0500150","2007","Carroll, AR","5","015","Arkansas","050","Carroll","0150","0","0",27278
"G0500170","2007","Chicot, AR","5","017","Arkansas","050","Chicot","0170","0","0",12308
"G0500190","2007","Clark, AR","5","019","Arkansas","050","Clark","0190","0","0",23684
"G0500210","2007","Clay, AR","5","021","Arkansas","050","Clay","0210","0","0",16068
"G0500230","2007","Cleburne, AR","5","023","Arkansas","050","Cleburne","0230","0","0",25282
"G0500250","2007","Cleveland, AR","5","025","Arkansas","050","Cleveland","0250","0","0",8735
"G0500270","2007","Columbia, AR","5","027","Arkansas","050","Columbia","0270","0","0",24308
"G0500290","2007","Conway, AR","5","029","Arkansas","050","Conway","0290","0","0",20678
"G0500310","2007","Craighead, AR","5","031","Arkansas","050","Craighead","0310","0","0",91383
"G0500330","2007","Crawford, AR","5","033","Arkansas","050","Crawford","0330","0","0",59035
"G0500350","2007","Crittenden, AR","5","035","Arkansas","050","Crittenden","0350","0","0",52123
"G0500370","2007","Cross, AR","5","037","Arkansas","050","Cross","0370","0","0",18627
"G0500390","2007","Dallas, AR","5","039","Arkansas","050","Dallas","0390","0","0",8191
"G0500410","2007","Desha, AR","5","041","Arkansas","050","Desha","0410","0","0",13715
"G0500430","2007","Drew, AR","5","043","Arkansas","050","Drew","0430","0","0",18693
"G0500450","2007","Faulkner, AR","5","045","Arkansas","050","Faulkner","0450","0","0",104658
"G0500470","2007","Franklin, AR","5","047","Arkansas","050","Franklin","0470","0","0",18098
"G0500490","2007","Fulton, AR","5","049","Arkansas","050","Fulton","0490","0","0",11793
"G0500510","2007","Garland, AR","5","051","Arkansas","050","Garland","0510","0","0",96499
"G0500530","2007","Grant, AR","5","053","Arkansas","050","Grant","0530","0","0",17506
"G0500550","2007","Greene, AR","5","055","Arkansas","050","Greene","0550","0","0",40302
"G0500570","2007","Hempstead, AR","5","057","Arkansas","050","Hempstead","0570","0","0",23212
"G0500590","2007","Hot Spring, AR","5","059","Arkansas","050","Hot Spring","0590","0","0",31859
"G0500610","2007","Howard, AR","5","061","Arkansas","050","Howard","0610","0","0",14106
"G0500630","2007","Independence, AR","5","063","Arkansas","050","Independence","0630","0","0",34516
"G0500650","2007","Izard, AR","5","065","Arkansas","050","Izard","0650","0","0",13031
"G0500670","2007","Jackson, AR","5","067","Arkansas","050","Jackson","0670","0","0",17039
"G0500690","2007","Jefferson, AR","5","069","Arkansas","050","Jefferson","0690","0","0",79413
"G0500710","2007","Johnson, AR","5","071","Arkansas","050","Johnson","0710","0","0",24778
"G0500730","2007","Lafayette, AR","5","073","Arkansas","050","Lafayette","0730","0","0",7716
"G0500750","2007","Lawrence, AR","5","075","Arkansas","050","Lawrence","0750","0","0",16867
"G0500770","2007","Lee, AR","5","077","Arkansas","050","Lee","0770","0","0",10702
"G0500790","2007","Lincoln, AR","5","079","Arkansas","050","Lincoln","0790","0","0",13695
"G0500810","2007","Little River, AR","5","081","Arkansas","050","Little River","0810","0","0",12887
"G0500830","2007","Logan, AR","5","083","Arkansas","050","Logan","0830","0","0",22671
"G0500850","2007","Lonoke, AR","5","085","Arkansas","050","Lonoke","0850","0","0",63581
"G0500870","2007","Madison, AR","5","087","Arkansas","050","Madison","0870","0","0",15538
"G0500890","2007","Marion, AR","5","089","Arkansas","050","Marion","0890","0","0",16609
"G0500910","2007","Miller, AR","5","091","Arkansas","050","Miller","0910","0","0",42901
"G0500930","2007","Mississippi, AR","5","093","Arkansas","050","Mississippi","0930","0","0",46610
"G0500950","2007","Monroe, AR","5","095","Arkansas","050","Monroe","0950","0","0",8568
"G0500970","2007","Montgomery, AR","5","097","Arkansas","050","Montgomery","0970","0","0",9068
"G0500990","2007","Nevada, AR","5","099","Arkansas","050","Nevada","0990","0","0",9331
"G0501010","2007","Newton, AR","5","101","Arkansas","050","Newton","1010","0","0",8313
"G0501030","2007","Ouachita, AR","5","103","Arkansas","050","Ouachita","1030","0","0",26023
"G0501050","2007","Perry, AR","5","105","Arkansas","050","Perry","1050","0","0",10362
"G0501070","2007","Phillips, AR","5","107","Arkansas","050","Phillips","1070","0","0",21915
"G0501090","2007","Pike, AR","5","109","Arkansas","050","Pike","1090","0","0",10828
"G0501110","2007","Poinsett, AR","5","111","Arkansas","050","Poinsett","1110","0","0",24881
"G0501130","2007","Polk, AR","5","113","Arkansas","050","Polk","1130","0","0",20137
"G0501150","2007","Pope, AR","5","115","Arkansas","050","Pope","1150","0","0",59194
"G0501170","2007","Prairie, AR","5","117","Arkansas","050","Prairie","1170","0","0",8814
"G0501190","2007","Pulaski, AR","5","119","Arkansas","050","Pulaski","1190","0","0",374992
"G0501210","2007","Randolph, AR","5","121","Arkansas","050","Randolph","1210","0","0",18040
"G0501230","2007","St. Francis, AR","5","123","Arkansas","050","St Francis","1230","0","0",26788
"G0501250","2007","Saline, AR","5","125","Arkansas","050","Saline","1250","0","0",95391
"G0501270","2007","Scott, AR","5","127","Arkansas","050","Scott","1270","0","0",11294
"G0501290","2007","Searcy, AR","5","129","Arkansas","050","Searcy","1290","0","0",8054
"G0501310","2007","Sebastian, AR","5","131","Arkansas","050","Sebastian","1310","0","0",121741
"G0501330","2007","Sevier, AR","5","133","Arkansas","050","Sevier","1330","0","0",16376
"G0501350","2007","Sharp, AR","5","135","Arkansas","050","Sharp","1350","0","0",17738
"G0501370","2007","Stone, AR","5","137","Arkansas","050","Stone","1370","0","0",11911
"G0501390","2007","Union, AR","5","139","Arkansas","050","Union","1390","0","0",42933
"G0501410","2007","Van Buren, AR","5","141","Arkansas","050","Van Buren","1410","0","0",16461
"G0501430","2007","Washington, AR","5","143","Arkansas","050","Washington","1430","0","0",194696
"G0501450","2007","White, AR","5","145","Arkansas","050","White","1450","0","0",73667
"G0501470","2007","Woodruff, AR","5","147","Arkansas","050","Woodruff","1470","0","0",7660
"G0501490","2007","Yell, AR","5","149","Arkansas","050","Yell","1490","0","0",21852
"G0600010","2007","Alameda, CA","6","001","California","060","Alameda","0010","0","0",1449020
"G0600030","2007","Alpine, CA","6","003","California","060","Alpine","0030","0","0",1144
"G0600050","2007","Amador, CA","6","005","California","060","Amador","0050","0","0",38480
"G0600070","2007","Butte, CA","6","007","California","060","Butte","0070","0","0",217741
"G0600090","2007","Calaveras, CA","6","009","California","060","Calaveras","0090","0","0",46852
"G0600110","2007","Colusa, CA","6","011","California","060","Colusa","0110","0","0",21100
"G0600130","2007","Contra Costa, CA","6","013","California","060","Contra Costa","0130","0","0",1010542
"G0600150","2007","Del Norte, CA","6","015","California","060","Del Norte","0150","0","0",28746
"G0600170","2007","El Dorado, CA","6","017","California","060","El Dorado","0170","0","0",175752
"G0600190","2007","Fresno, CA","6","019","California","060","Fresno","0190","0","0",889888
"G0600210","2007","Glenn, CA","6","021","California","060","Glenn","0210","0","0",27862
"G0600230","2007","Humboldt, CA","6","023","California","060","Humboldt","0230","0","0",128564
"G0600250","2007","Imperial, CA","6","025","California","060","Imperial","0250","0","0",160366
"G0600270","2007","Inyo, CA","6","027","California","060","Inyo","0270","0","0",17438
"G0600290","2007","Kern, CA","6","029","California","060","Kern","0290","0","0",784687
"G0600310","2007","Kings, CA","6","031","California","060","Kings","0310","0","0",147622
"G0600330","2007","Lake, CA","6","033","California","060","Lake","0330","0","0",64644
"G0600350","2007","Lassen, CA","6","035","California","060","Lassen","0350","0","0",35005
"G0600370","2007","Los Angeles, CA","6","037","California","060","Los Angeles","0370","0","0",9734701
"G0600390","2007","Madera, CA","6","039","California","060","Madera","0390","0","0",145223
"G0600410","2007","Marin, CA","6","041","California","060","Marin","0410","0","0",246100
"G0600430","2007","Mariposa, CA","6","043","California","060","Mariposa","0430","0","0",17963
"G0600450","2007","Mendocino, CA","6","045","California","060","Mendocino","0450","0","0",85560
"G0600470","2007","Merced, CA","6","047","California","060","Merced","0470","0","0",243083
"G0600490","2007","Modoc, CA","6","049","California","060","Modoc","0490","0","0",9100
"G0600510","2007","Mono, CA","6","051","California","060","Mono","0510","0","0",12825
"G0600530","2007","Monterey, CA","6","053","California","060","Monterey","0530","0","0",402116
"G0600550","2007","Napa, CA","6","055","California","060","Napa","0550","0","0",131949
"G0600570","2007","Nevada, CA","6","057","California","060","Nevada","0570","0","0",96942
"G0600590","2007","Orange, CA","6","059","California","060","Orange","0590","0","0",2957902
"G0600610","2007","Placer, CA","6","061","California","060","Placer","0610","0","0",331870
"G0600630","2007","Plumas, CA","6","063","California","060","Plumas","0630","0","0",20606
"G0600650","2007","Riverside, CA","6","065","California","060","Riverside","0650","0","0",2055924
"G0600670","2007","Sacramento, CA","6","067","California","060","Sacramento","0670","0","0",1373585
"G0600690","2007","San Benito, CA","6","069","California","060","San Benito","0690","0","0",54505
"G0600710","2007","San Bernardino, CA","6","071","California","060","San Bernardino","0710","0","0",1992989
"G0600730","2007","San Diego, CA","6","073","California","060","San Diego","0730","0","0",2975656
"G0600750","2007","San Francisco, CA","6","075","California","060","San Francisco","0750","0","0",799185
"G0600770","2007","San Joaquin, CA","6","077","California","060","San Joaquin","0770","0","0",665246
"G0600790","2007","San Luis Obispo, CA","6","079","California","060","San Luis Obispo","0790","0","0",261706
"G0600810","2007","San Mateo, CA","6","081","California","060","San Mateo","0810","0","0",697339
"G0600830","2007","Santa Barbara, CA","6","083","California","060","Santa Barbara","0830","0","0",400499
"G0600850","2007","Santa Clara, CA","6","085","California","060","Santa Clara","0850","0","0",1723927
"G0600870","2007","Santa Cruz, CA","6","087","California","060","Santa Cruz","0870","0","0",250126
"G0600890","2007","Shasta, CA","6","089","California","060","Shasta","0890","0","0",179334
"G0600910","2007","Sierra, CA","6","091","California","060","Sierra","0910","0","0",3312
"G0600930","2007","Siskiyou, CA","6","093","California","060","Siskiyou","0930","0","0",44222
"G0600950","2007","Solano, CA","6","095","California","060","Solano","0950","0","0",405994
"G0600970","2007","Sonoma, CA","6","097","California","060","Sonoma","0970","0","0",461424
"G0600990","2007","Stanislaus, CA","6","099","California","060","Stanislaus","0990","0","0",506411
"G0601010","2007","Sutter, CA","6","101","California","060","Sutter","1010","0","0",91497
"G0601030","2007","Tehama, CA","6","103","California","060","Tehama","1030","0","0",60764
"G0601050","2007","Trinity, CA","6","105","California","060","Trinity","1050","0","0",13933
"G0601070","2007","Tulare, CA","6","107","California","060","Tulare","1070","0","0",416189
"G0601090","2007","Tuolumne, CA","6","109","California","060","Tuolumne","1090","0","0",55681
"G0601110","2007","Ventura, CA","6","111","California","060","Ventura","1110","0","0",789671
"G0601130","2007","Yolo, CA","6","113","California","060","Yolo","1130","0","0",193912
"G0601150","2007","Yuba, CA","6","115","California","060","Yuba","1150","0","0",71698
"G0800010","2007","Adams, CO","8","001","Colorado","080","Adams","0010","0","0",419607
"G0800030","2007","Alamosa, CO","8","003","Colorado","080","Alamosa","0030","0","0",15297
"G0800050","2007","Arapahoe, CO","8","005","Colorado","080","Arapahoe","0050","0","0",543414
"G0800070","2007","Archuleta, CO","8","007","Colorado","080","Archuleta","0070","0","0",12479
"G0800090","2007","Baca, CO","8","009","Colorado","080","Baca","0090","0","0",3840
"G0800110","2007","Bent, CO","8","011","Colorado","080","Bent","0110","0","0",5785
"G0800130","2007","Boulder, CO","8","013","Colorado","080","Boulder","0130","0","0",295691
"G0800140","2007","Broomfield, CO","8","014","Colorado","080","Broomfield","0140","0","0",53664
"G0800150","2007","Chaffee, CO","8","015","Colorado","080","Chaffee","0150","0","0",16858
"G0800170","2007","Cheyenne, CO","8","017","Colorado","080","Cheyenne","0170","0","0",1781
"G0800190","2007","Clear Creek, CO","8","019","Colorado","080","Clear Creek","0190","0","0",8933
"G0800210","2007","Conejos, CO","8","021","Colorado","080","Conejos","0210","0","0",8006
"G0800230","2007","Costilla, CO","8","023","Colorado","080","Costilla","0230","0","0",3303
"G0800250","2007","Crowley, CO","8","025","Colorado","080","Crowley","0250","0","0",6471
"G0800270","2007","Custer, CO","8","027","Colorado","080","Custer","0270","0","0",3964
"G0800290","2007","Delta, CO","8","029","Colorado","080","Delta","0290","0","0",30219
"G0800310","2007","Denver, CO","8","031","Colorado","080","Denver","0310","0","0",578789
"G0800330","2007","Dolores, CO","8","033","Colorado","080","Dolores","0330","0","0",1889
"G0800350","2007","Douglas, CO","8","035","Colorado","080","Douglas","0350","0","0",271955
"G0800370","2007","Eagle, CO","8","037","Colorado","080","Eagle","0370","0","0",50568
"G0800390","2007","Elbert, CO","8","039","Colorado","080","Elbert","0390","0","0",22684
"G0800410","2007","El Paso, CO","8","041","Colorado","080","El Paso","0410","0","0",585518
"G0800430","2007","Fremont, CO","8","043","Colorado","080","Fremont","0430","0","0",47340
"G0800450","2007","Garfield, CO","8","045","Colorado","080","Garfield","0450","0","0",52965
"G0800470","2007","Gilpin, CO","8","047","Colorado","080","Gilpin","0470","0","0",5070
"G0800490","2007","Grand, CO","8","049","Colorado","080","Grand","0490","0","0",13575
"G0800510","2007","Gunnison, CO","8","051","Colorado","080","Gunnison","0510","0","0",14988
"G0800530","2007","Hinsdale, CO","8","053","Colorado","080","Hinsdale","0530","0","0",834
"G0800550","2007","Huerfano, CO","8","055","Colorado","080","Huerfano","0550","0","0",7705
"G0800570","2007","Jackson, CO","8","057","Colorado","080","Jackson","0570","0","0",1369
"G0800590","2007","Jefferson, CO","8","059","Colorado","080","Jefferson","0590","0","0",528396
"G0800610","2007","Kiowa, CO","8","061","Colorado","080","Kiowa","0610","0","0",1305
"G0800630","2007","Kit Carson, CO","8","063","Colorado","080","Kit Carson","0630","0","0",7871
"G0800650","2007","Lake, CO","8","065","Colorado","080","Lake","0650","0","0",7854
"G0800670","2007","La Plata, CO","8","067","Colorado","080","La Plata","0670","0","0",49668
"G0800690","2007","Larimer, CO","8","069","Colorado","080","Larimer","0690","0","0",286927
"G0800710","2007","Las Animas, CO","8","071","Colorado","080","Las Animas","0710","0","0",15815
"G0800730","2007","Lincoln, CO","8","073","Colorado","080","Lincoln","0730","0","0",5247
"G0800750","2007","Logan, CO","8","075","Colorado","080","Logan","0750","0","0",20908
"G0800770","2007","Mesa, CO","8","077","Colorado","080","Mesa","0770","0","0",138289
"G0800790","2007","Mineral, CO","8","079","Colorado","080","Mineral","0790","0","0",963
"G0800810","2007","Moffat, CO","8","081","Colorado","080","Moffat","0810","0","0",13555
"G0800830","2007","Montezuma, CO","8","083","Colorado","080","Montezuma","0830","0","0",25108
"G0800850","2007","Montrose, CO","8","085","Colorado","080","Montrose","0850","0","0",39452
"G0800870","2007","Morgan, CO","8","087","Colorado","080","Morgan","0870","0","0",27552
"G0800890","2007","Otero, CO","8","089","Colorado","080","Otero","0890","0","0",18706
"G0800910","2007","Ouray, CO","8","091","Colorado","080","Ouray","0910","0","0",4400
"G0800930","2007","Park, CO","8","093","Colorado","080","Park","0930","0","0",16964
"G0800950","2007","Phillips, CO","8","095","Colorado","080","Phillips","0950","0","0",4469
"G0800970","2007","Pitkin, CO","8","097","Colorado","080","Pitkin","0970","0","0",15099
"G0800990","2007","Prowers, CO","8","099","Colorado","080","Prowers","0990","0","0",13006
"G0801010","2007","Pueblo, CO","8","101","Colorado","080","Pueblo","1010","0","0",154348
"G0801030","2007","Rio Blanco, CO","8","103","Colorado","080","Rio Blanco","1030","0","0",6198
"G0801050","2007","Rio Grande, CO","8","105","Colorado","080","Rio Grande","1050","0","0",11621
"G0801070","2007","Routt, CO","8","107","Colorado","080","Routt","1070","0","0",22340
"G0801090","2007","Saguache, CO","8","109","Colorado","080","Saguache","1090","0","0",6864
"G0801110","2007","San Juan, CO","8","111","Colorado","080","San Juan","1110","0","0",574
"G0801130","2007","San Miguel, CO","8","113","Colorado","080","San Miguel","1130","0","0",7459
"G0801150","2007","Sedgwick, CO","8","115","Colorado","080","Sedgwick","1150","0","0",2330
"G0801170","2007","Summit, CO","8","117","Colorado","080","Summit","1170","0","0",26234
"G0801190","2007","Teller, CO","8","119","Colorado","080","Teller","1190","0","0",21749
"G0801210","2007","Washington, CO","8","121","Colorado","080","Washington","1210","0","0",4597
"G0801230","2007","Weld, CO","8","123","Colorado","080","Weld","1230","0","0",242250
"G0801250","2007","Yuma, CO","8","125","Colorado","080","Yuma","1250","0","0",9580
"G0900010","2007","Fairfield, CT","9","001","Connecticut","090","Fairfield","0010","0","0",889067
"G0900030","2007","Hartford, CT","9","003","Connecticut","090","Hartford","0030","0","0",874107
"G0900050","2007","Litchfield, CT","9","005","Connecticut","090","Litchfield","0050","0","0",188465
"G0900070","2007","Middlesex, CT","9","007","Connecticut","090","Middlesex","0070","0","0",164034
"G0900090","2007","New Haven, CT","9","009","Connecticut","090","New Haven","0090","0","0",843619
